customer_id,age,gender,region,employment_type,annual_income_inr,credit_score,credit_utilization_ratio,missed_payments_12m,avg_late_payment_days,monthly_transaction_count,monthly_spend_inr,cash_advance_count_6m,complaints_last_6m,failed_login_attempts_3m,account_tenure_months,last_transaction_date,debt_balance_inr,risk_status
500808,44,Female,,Salaried,24692,660,0.758,2,7.4,46,12807,2,0,1,75,2025-10-24,21247,0
500809,56,Male,North,Salaried,40369,708,0.368,3,7.3,70,25633,1,1,0,53,2025-11-02,28417,0
500810,46,Female,South,Salaried,31806,662,0.626,0,2.5,57,20682,0,0,1,61,2025-10-09,6544,0
500811,64,Female,Central,Student,25532,,0.203,1,9.4,50,9939,0,1,3,52,2025-11-03,29088,0
500812,38,Male,North,Self-Employed,64613,688,0.681,2,5.4,75,21934,1,0,2,43,2025-11-26,43227,0
500813,36,Male,Central,Salaried,51234,715,0.614,0,4.8,87,19449,0,1,1,20,2025-09-17,75362,0
500814,25,Male,North,,50497,707,0.592,0,4.9,41,33687,1,1,1,40,2025-09-16,76316,0
500815,23,Male,West,Unemployed,72168,638,,0,3.6,58,48255,0,0,2,57,2025-11-22,99887,0
500816,40,Male,East,Unemployed,15000,607,0.681,5,30.9,68,9749,0,0,7,53,2025-09-11,15490,1
500817,25,Female,Central,Retired,24984,633,0.283,1,6.3,52,16984,3,2,0,42,2025-10-09,26488,0
500818,44,Male,Central,Self-Employed,38503,649,0.197,0,4.5,82,28609,0,1,3,39,2025-09-05,52826,0
500819,23,Female,Central,Retired,50890,655,0.088,0,1.3,46,36555,0,0,2,96,2025-09-20,78777,0
500820,37,Male,South,Self-Employed,35756,622,0.296,0,0.3,59,25345,0,0,1,57,2025-09-10,13009,0
500821,36,Male,Central,Student,20896,639,0.711,2,30.8,110,17461,3,3,4,49,2025-09-19,47599,1
500822,24,Male,Central,Salaried,49291,732,0.233,1,6,80,16116,0,0,1,33,2025-10-09,73850,0
500823,26,Female,North,Salaried,49574,637,0.219,0,4.7,48,22687,0,1,3,75,2025-10-20,39627,0
500824,19,Female,East,Salaried,52558,775,0.507,0,12.4,33,21544,1,0,1,55,2025-11-12,83114,0
500825,52,Female,North,Retired,44091,658,0.457,1,6.1,61,26178,1,1,3,35,2025-09-14,21465,0
500826,29,Female,East,Self-Employed,39046,674,0.336,0,4.6,49,10139,1,0,1,51,2025-09-07,14274,0
500827,18,Female,West,Salaried,,723,0.685,0,7,58,16635,0,0,3,40,2025-10-09,9011,0
500828,47,Female,South,Salaried,35309,736,0.212,1,5.6,55,21223,0,0,1,36,2025-11-30,33656,0
500829,24,Male,North,Salaried,69176,712,0.205,1,6.8,105,28744,0,1,3,40,2025-10-08,22734,0
500830,37,Male,East,Student,18970,630,0.129,1,1.7,74,12187,1,0,1,67,2025-09-21,30180,0
500831,44,Female,North,Self-Employed,22923,,0.926,2,25,110,21399,2,0,1,18,2025-12-01,38366,1
500832,53,Male,South,Salaried,28402,693,0.295,1,9.1,53,17930,0,0,2,46,2025-10-17,18340,0
500833,54,Female,North,Self-Employed,39028,680,0.329,0,5.6,67,19103,0,0,2,29,2025-09-16,60380,0
500834,35,Male,South,Salaried,54974,610,0.357,1,2.3,87,17671,0,0,1,30,2025-12-01,13120,0
500835,44,Female,East,Salaried,47296,649,0.601,0,2.8,15,25920,0,0,3,43,2025-10-28,42401,0
500836,52,Female,North,Student,36937,754,0.784,0,2.6,77,26520,0,0,2,89,2025-09-26,17299,0
500837,18,Male,South,Salaried,33029,720,0.186,1,2,75,18221,0,0,2,38,2025-10-11,48811,0
500838,47,Female,West,Salaried,51811,793,0.528,0,6,49,15554,1,0,0,22,2025-09-07,42782,0
500839,54,Female,West,Self-Employed,27070,729,0.177,1,7.3,71,20183,1,1,2,33,2025-11-13,13518,0
500840,40,Female,Central,Salaried,19243,666,0.615,4,11.2,51,16614,2,1,4,31,2025-10-26,25346,1
500841,31,Female,East,Salaried,30830,619,0.358,7,14.8,95,28096,0,1,4,48,2025-09-24,66844,1
500842,28,Female,North,Self-Employed,,741,0.323,1,4.6,74,15565,1,0,0,43,2025-09-06,13700,0
500843,54,Female,Central,Self-Employed,43905,,0.268,0,2.9,52,,1,0,0,53,2025-11-22,53104,0
500844,30,Male,Central,Self-Employed,34585,800,0.606,1,2.7,58,9736,1,0,2,31,2025-09-21,27896,0
500845,38,Female,,Unemployed,44870,659,0.317,0,1.4,24,29760,0,0,1,102,2025-10-10,10162,0
500846,52,Male,Central,Self-Employed,42318,699,0.062,0,1.2,43,27411,0,0,2,53,2025-09-09,27671,0
500847,24,Female,South,Salaried,21334,802,0.47,1,3,82,11541,1,0,4,120,2025-09-21,18491,0
500848,37,Male,North,Self-Employed,30630,730,0.41,3,1.9,90,18096,0,0,2,77,2025-09-17,11781,0
500849,46,Male,North,Self-Employed,15000,650,0.853,1,38.4,79,7092,2,1,6,127,2025-11-18,33527,1
500850,33,Male,Central,Salaried,46800,726,0.346,1,5.1,66,17593,0,2,2,69,2025-11-03,27653,0
500851,,Male,North,Salaried,48300,729,0.212,1,6.3,71,33801,0,0,1,23,2025-09-07,23096,0
500852,33,Female,East,,39815,751,0.291,1,3.9,82,26659,0,0,1,25,2025-11-11,17782,0
500853,43,Male,North,Self-Employed,42447,652,0.327,1,1.5,70,18134,1,1,1,52,2025-10-19,35467,0
500854,58,Male,West,Self-Employed,66188,624,0.64,0,0.7,53,42466,1,0,1,120,2025-10-10,58205,0
500855,24,Male,North,Salaried,64619,722,0.33,2,2.7,5,19111,0,0,1,57,2025-10-06,54012,0
500856,33,Female,South,Unemployed,35772,716,0.633,0,15.2,84,16312,3,4,8,85,2025-09-14,48900,1
500857,38,Female,West,Salaried,124130,625,0.612,1,5.2,76,58987,0,1,0,53,2025-09-18,64070,0
500858,35,Male,Central,Student,16284,539,0.529,3,3.9,51,9900,1,1,4,38,2025-10-21,36115,1
500859,39,Female,South,Self-Employed,48543,589,0.468,2,1.4,62,29271,0,1,3,70,2025-10-03,61701,0
500860,55,Male,Central,Self-Employed,41921,658,0.674,5,17.2,76,34565,3,2,3,42,2025-09-10,87553,1
500861,29,Female,East,Salaried,30336,582,0.312,1,2,69,10916,0,1,3,36,2025-09-06,8604,0
500862,44,Female,Central,Unemployed,16083,578,0.724,4,24.2,5,14546,4,1,3,27,2025-11-05,24413,1
500863,47,Male,North,Salaried,42496,,0.195,0,1.3,50,11671,0,1,1,34,2025-10-11,18358,0
500864,43,Male,,Unemployed,20234,617,0.635,1,1,70,7373,1,0,1,99,2025-11-07,24130,0
500865,23,Female,West,Self-Employed,41210,788,0.213,0,2.4,86,26266,0,0,3,35,2025-09-20,21747,0
500866,40,Male,East,Salaried,60532,766,0.073,0,1.5,82,29326,0,1,1,69,2025-09-04,77675,0
500867,19,Female,North,Self-Employed,69313,763,0.311,3,2.9,77,20408,1,0,2,87,2025-11-18,27810,0
500868,35,Male,South,Self-Employed,57730,,0.232,1,2.3,77,,1,1,1,33,2025-10-17,64950,0
500869,35,Male,South,Salaried,32440,739,0.811,0,6.6,55,19154,0,0,3,57,2025-09-14,20435,0
500870,29,Male,South,Student,32050,659,0.453,0,1.2,71,11361,0,0,3,41,2025-11-27,13320,0
500871,27,Male,South,Unemployed,24628,740,0.101,1,4.6,72,6618,1,0,3,78,2025-09-17,31557,0
500872,57,Female,East,Salaried,57622,623,0.303,2,4.5,49,16543,1,0,6,91,2025-10-27,75482,0
500873,34,Female,North,Salaried,31842,769,0.264,0,2.4,51,13380,2,0,3,38,2025-09-18,28660,0
500874,36,Female,Central,Salaried,43216,694,0.348,3,2.7,54,32269,0,1,1,46,2025-11-26,43083,0
500875,54,Male,West,Salaried,38517,585,0.714,2,27.4,78,31371,2,2,7,69,2025-10-13,83386,1
500876,45,Male,West,Salaried,41408,695,0.157,1,3.1,77,19067,2,1,0,93,2025-11-27,53081,0
500877,29,Male,,Salaried,75131,747,0.662,1,1.9,106,43947,0,0,0,40,2025-10-21,73478,0
500878,27,Male,West,Self-Employed,31009,812,0.627,2,1.4,76,21097,0,0,3,37,2025-11-14,36482,0
500879,44,Female,South,Student,36843,735,0.297,0,2.4,75,16789,1,0,1,62,2025-10-03,25300,0
500880,37,Female,North,Self-Employed,40967,596,0.518,8,18.7,81,28334,2,1,4,47,2025-11-02,92292,1
500881,18,Male,North,Salaried,32055,696,0.22,4,6.6,56,12462,0,2,4,64,2025-10-14,29517,0
500882,40,Male,North,Salaried,49411,794,0.24,0,3.2,89,16297,1,0,4,67,2025-09-19,38846,0
500883,38,Male,North,Student,24128,683,0.346,1,3.3,76,15323,0,1,3,36,2025-09-11,36969,0
500884,56,Female,Central,Salaried,37839,632,0.355,0,6.4,84,13372,1,0,3,108,2025-11-07,46301,0
500885,25,Female,West,Self-Employed,24436,713,0.558,1,1.6,56,6568,0,1,3,89,2025-09-03,27795,0
500886,41,Male,East,Salaried,26986,733,0.613,0,3.2,77,16349,2,0,1,40,2025-11-21,36310,0
500887,36,Female,Central,Salaried,32087,652,0.437,5,15.8,69,,3,2,7,91,2025-09-12,58264,1
500888,18,Male,East,Unemployed,55139,718,0.124,0,4.7,9,19108,1,0,2,56,2025-10-22,21487,0
500889,28,Female,,Salaried,69023,692,0.454,0,4.6,37,23772,0,1,1,24,2025-11-22,108949,0
500890,31,Female,Central,Salaried,32861,737,0.594,0,8.2,55,9159,0,1,2,12,2025-10-06,34439,0
500891,18,Female,South,Self-Employed,55246,774,0.179,1,8.5,38,21817,0,0,1,41,2025-09-08,74124,0
500892,52,Female,West,Salaried,71013,735,0.169,0,6.5,97,34450,1,0,3,25,2025-11-18,102539,0
500893,26,Female,Central,Salaried,56213,754,0.182,2,3,67,19031,0,0,1,65,2025-10-05,63800,0
500894,37,Male,North,Salaried,,717,0.169,2,1,98,26039,0,0,0,69,2025-11-12,30930,0
500895,52,Female,South,Salaried,21930,644,0.492,1,0.6,81,10928,0,1,3,59,2025-09-04,30895,0
500896,32,Female,South,Salaried,70587,686,0.277,0,13.5,45,42514,1,1,2,35,2025-10-28,103961,0
500897,43,Female,Central,Student,26309,777,0.482,0,2.4,75,17456,1,0,2,51,2025-11-04,31111,0
500898,31,Male,,Retired,30495,650,0.229,1,9.2,59,17183,0,1,2,112,2025-11-15,33001,0
500899,23,Male,Central,Retired,25250,635,0.421,0,3.5,61,13282,0,0,1,77,2025-11-29,28772,0
500900,25,Male,Central,Salaried,30826,766,0.47,0,2.1,35,11955,1,0,1,54,2025-11-22,33322,0
500901,38,Male,West,Salaried,69246,641,0.539,0,2.4,129,40980,2,0,1,114,2025-09-25,94258,0
500902,33,Female,Central,Salaried,57186,665,0.458,1,5.5,83,25996,0,0,0,24,2025-09-26,15674,0
500903,50,Male,North,Unemployed,18375,551,0.935,5,30.8,92,13763,5,2,5,12,2025-11-17,15296,1
500904,20,Female,South,Retired,52956,649,0.627,2,3.5,38,17454,1,0,1,52,2025-11-19,25791,0
500905,41,Male,East,Salaried,36771,681,0.418,0,15.3,75,20366,0,0,5,41,2025-11-19,8776,0
500906,,Female,,Self-Employed,31860,670,0.288,1,2.7,61,9390,1,0,1,152,2025-10-03,22606,0
500907,38,Female,West,Salaried,,588,0.185,0,1.2,62,16213,2,1,2,26,2025-10-15,15322,0
500908,40,Female,Central,Student,37193,780,0.416,1,1.6,88,13444,1,0,2,26,2025-10-29,57772,0
500909,26,Male,South,Salaried,21387,745,0.504,2,2.9,60,15274,1,1,3,91,2025-09-17,9604,0
500910,30,Male,West,Student,24828,658,0.606,0,2.5,95,17734,0,1,2,53,2025-09-27,35500,0
500911,41,Female,North,Salaried,58456,659,0.106,0,3.4,69,41018,0,1,2,43,2025-11-19,53866,0
500912,41,Female,Central,Student,34830,681,0.147,0,1.3,39,23263,0,0,0,77,2025-10-18,7154,0
500913,,Other,South,Student,59576,,0.33,0,4.2,71,14978,0,1,2,50,2025-10-24,56823,0
500914,19,Female,South,Salaried,25443,486,0.811,7,9.9,38,16121,1,2,1,63,2025-10-14,44962,1
500915,59,Male,West,Salaried,34093,,0.627,0,3.3,44,10711,1,0,4,67,2025-09-04,37620,0
500916,54,Female,East,Salaried,84596,593,0.435,0,2.3,106,29360,0,0,0,21,2025-10-01,45608,0
500917,44,Female,West,Salaried,24902,609,0.341,0,2.2,73,14603,3,1,0,74,2025-11-06,9208,0
500918,32,Male,South,Self-Employed,17883,666,,0,5,67,8203,0,1,1,67,2025-10-12,10098,0
500919,33,Female,,Self-Employed,37556,666,0.305,1,5,41,26430,0,0,3,29,2025-11-30,34020,0
500920,55,Male,West,Self-Employed,50955,718,0.115,0,3.1,79,32479,0,0,2,19,2025-09-19,57142,0
500921,60,Male,South,Unemployed,31767,711,0.293,0,3.2,76,22539,0,0,2,61,2025-10-24,46518,0
500922,49,Female,Central,Self-Employed,50937,,0.329,1,8.8,62,27032,0,0,0,23,2025-11-12,51977,0
500923,33,Male,West,Unemployed,,782,0.041,0,2.5,97,18612,0,0,6,101,2025-10-18,17614,0
500924,29,Female,East,Self-Employed,45171,611,0.174,1,9.5,88,32465,0,0,4,12,2025-11-17,44779,0
500925,47,Male,East,Self-Employed,41537,656,0.162,0,5.5,73,15617,1,1,3,105,2025-10-09,43726,0
500926,31,Male,West,Self-Employed,27220,737,0.083,1,1.3,73,8718,1,1,1,22,2025-09-16,18844,0
500927,37,Female,South,Self-Employed,41756,680,0.277,2,4.1,88,24368,0,0,0,51,2025-11-14,63380,0
500928,33,Male,Central,Student,48512,699,0.521,0,7.3,50,12756,0,0,1,51,2025-09-17,71539,0
500929,46,Female,North,Salaried,23635,620,0.238,1,2.5,49,14972,1,0,2,37,2025-09-03,7350,0
500930,49,Male,South,Salaried,62740,573,0.554,0,3,61,25252,1,0,1,47,2025-09-23,40382,0
500931,38,Female,North,Salaried,25097,603,0.25,0,3.7,103,,0,0,1,28,2025-11-15,20735,0
500932,26,Female,South,Self-Employed,19425,684,0.314,0,2.1,59,11955,0,1,3,38,2025-10-11,9377,0
500933,43,Male,West,Salaried,57007,682,0.19,0,1.9,94,24832,0,0,3,84,2025-09-26,82064,0
500934,43,Male,East,Salaried,44366,687,0.189,0,8.4,63,19452,0,0,0,54,2025-11-26,70621,0
500935,46,Female,West,Salaried,19816,773,0.147,0,1.8,81,7307,2,0,2,30,2025-10-21,11581,0
500936,,Female,East,Salaried,38074,688,0.371,0,2.6,92,11359,2,0,1,29,2025-09-13,17218,0
500937,19,Female,North,Salaried,16230,661,0.339,1,3.1,41,11052,0,1,2,47,2025-12-01,19809,0
500938,26,Male,West,Salaried,26637,732,0.214,0,0.9,88,7064,0,2,0,31,2025-10-17,27326,0
500939,33,Female,East,Salaried,33909,836,0.471,1,6.1,103,20217,1,1,2,30,2025-09-03,32834,0
500940,49,Male,West,Retired,59530,782,0.508,0,4.3,77,43830,0,0,2,83,2025-10-23,76955,0
500941,30,Male,Central,,38895,610,0.398,3,22.9,83,25996,7,0,2,45,2025-11-07,103788,1
500942,31,Male,North,Salaried,36411,706,0.303,0,5.3,81,21058,1,0,1,59,2025-11-10,24055,0
500943,33,Female,South,Self-Employed,25852,650,0.028,2,4.5,49,11535,1,2,1,61,2025-10-23,26935,0
500944,25,Male,North,Self-Employed,64945,703,0.361,0,6,78,18324,0,0,2,88,2025-10-16,56307,0
500945,33,Male,Central,Unemployed,40854,697,0.459,1,7.2,77,10456,0,0,1,32,2025-10-08,62437,0
500946,45,Female,Central,Self-Employed,39941,,0.509,0,0.7,104,16359,0,0,4,83,2025-09-23,63878,0
500947,21,Male,North,,33604,710,0.395,0,1.6,60,19761,0,1,2,112,2025-11-07,28745,0
500948,44,Female,North,Unemployed,51443,675,0.287,1,3.7,18,24818,2,1,3,45,2025-09-24,15595,0
500949,32,Male,East,Salaried,31971,716,0.145,0,12.2,57,12578,2,1,1,59,2025-11-28,37358,0
500950,18,Female,North,Salaried,22630,,0.497,0,2.1,5,13295,0,1,0,34,2025-10-08,32394,0
500951,46,Male,West,Self-Employed,60218,578,,2,1.5,68,33819,1,1,1,26,2025-10-09,35446,0
500952,25,Male,East,Self-Employed,62735,648,0.581,0,3.4,31,27776,1,0,4,52,2025-11-30,78206,0
500953,42,Male,East,Student,21542,462,0.746,3,7.4,37,13749,5,1,1,18,2025-09-19,43841,1
500954,18,Female,South,Salaried,28842,627,0.361,1,6.1,98,17044,0,0,3,60,2025-10-19,17110,0
500955,40,Male,North,Salaried,,,0.311,2,3.5,75,13051,0,0,2,6,2025-09-25,22117,0
500956,30,Other,East,Salaried,22279,692,0.806,3,15.3,39,19459,4,1,2,14,2025-10-05,43802,1
500957,32,Female,East,Self-Employed,71753,622,0.317,0,5.9,85,36759,0,0,1,19,2025-11-30,100891,0
500958,18,Male,South,Salaried,,700,0.296,2,0.7,71,27216,0,1,1,105,2025-09-19,32294,0
500959,28,Male,North,Self-Employed,31991,746,0.162,2,6.9,61,17185,0,1,3,33,2025-11-25,43714,0
500960,38,Female,Central,Unemployed,35386,616,0.287,1,3.2,88,19554,0,1,3,69,2025-09-12,16745,0
500961,35,Female,West,Salaried,49563,657,0.477,1,6.2,89,22666,0,0,2,37,2025-10-02,46178,0
500962,38,Female,South,,38728,668,0.293,1,2.4,35,20370,0,0,1,11,2025-11-29,54573,0
500963,47,Female,North,Salaried,36669,631,0.439,1,0.8,104,15636,0,0,2,77,2025-11-04,49303,0
500964,44,Female,South,Self-Employed,27111,649,0.591,0,7.1,50,13437,0,0,0,52,2025-09-06,23127,0
500965,22,Female,East,Self-Employed,43420,700,0.207,2,6.8,41,26960,0,1,3,34,2025-11-16,14783,0
500966,46,Female,East,Salaried,45562,664,,1,4.7,66,24168,0,1,0,45,2025-10-18,12930,0
500967,36,Male,South,Retired,41376,673,0.554,0,0.4,100,22209,1,0,1,56,2025-11-13,35249,0
500968,48,Male,South,Salaried,52116,627,0.362,0,1.9,89,13425,0,1,1,49,2025-09-19,65460,0
500969,31,Male,West,Salaried,25560,737,0.253,2,1.6,54,15890,0,0,1,47,2025-11-29,21685,0
500970,24,Male,North,Self-Employed,25544,681,0.135,1,5.7,55,18047,1,1,2,69,2025-10-16,8177,0
500971,41,Male,North,Student,32033,642,0.251,0,0.9,57,8847,0,1,0,125,2025-09-20,35500,0
500972,69,Female,East,Self-Employed,41631,682,0.751,0,0.9,44,23856,2,0,1,16,2025-10-14,38819,0
500973,43,Male,West,Salaried,24276,632,0.233,1,2.3,78,13191,1,0,1,31,2025-11-18,31160,0
500974,35,Female,West,Salaried,57048,793,0.717,0,7.3,81,28412,2,3,3,34,2025-09-19,75622,0
500975,25,Female,North,Self-Employed,40780,729,0.379,0,6.5,56,10765,2,0,2,63,2025-11-13,17787,0
500976,48,Female,South,Salaried,77429,744,0.247,0,4.1,59,40945,1,1,2,38,2025-11-03,100412,0
500977,32,Male,South,Salaried,17680,711,0.034,1,1.9,89,12566,2,1,3,64,2025-10-16,10282,0
500978,28,Male,South,Student,41957,664,0.073,0,5,64,11039,2,0,1,62,2025-10-30,19584,0
500979,26,Female,Central,Salaried,17465,606,0.773,2,13.2,72,8750,3,1,2,41,2025-10-04,26759,1
500980,67,Female,North,Salaried,40050,569,0.073,2,4.7,33,23510,0,0,0,64,2025-10-01,42940,0
500981,33,Male,North,Self-Employed,47878,691,0.191,0,0.4,75,13444,0,1,1,73,2025-11-26,26931,0
500982,31,Male,North,Salaried,53493,685,0.39,0,1.1,50,13630,0,1,1,79,2025-10-18,79573,0
500983,46,Male,West,Unemployed,31832,657,0.392,0,0.6,56,13675,1,2,3,91,2025-09-06,27809,0
500984,26,Male,South,Salaried,20553,680,0.293,1,5.8,69,6925,0,0,2,76,2025-09-13,15309,0
500985,38,Male,West,Salaried,54896,680,0.459,0,4,66,16028,0,0,2,50,2025-11-10,72172,0
500986,49,Male,North,Student,36788,774,0.48,1,5.8,39,22297,1,0,0,28,2025-10-18,11256,0
500987,57,Male,South,Unemployed,16169,591,0.67,4,13.1,40,11893,5,1,6,43,2025-11-17,13757,1
500988,40,Female,South,Unemployed,24051,510,0.681,4,13.8,78,11442,0,1,6,61,2025-11-28,54873,1
500989,45,Female,North,Salaried,30262,715,0.167,1,5.8,91,7652,0,1,5,127,2025-09-26,47567,0
500990,23,Female,,Salaried,38526,,0.373,0,7.9,102,10811,2,1,2,34,2025-10-07,45272,0
500991,,Female,North,Salaried,77239,654,0.331,0,7.5,107,43427,0,0,3,20,2025-11-11,107489,0
500992,44,Male,North,Salaried,36966,744,0.16,0,3.2,55,26168,1,0,1,76,2025-10-20,28608,0
500993,27,Female,Central,Salaried,26523,,0.735,1,19.4,60,23128,4,2,4,24,2025-10-01,22000,1
500994,31,Male,East,Student,33718,640,0.723,6,21.1,35,28472,2,1,4,109,2025-10-08,93754,1
500995,41,Female,North,Self-Employed,44251,,0.213,0,4,91,29176,0,0,3,50,2025-10-04,14663,0
500996,24,Male,West,Retired,103446,713,0.495,4,1.6,60,61485,1,0,0,45,2025-09-03,61500,0
500997,42,Female,South,Salaried,45408,692,0.232,1,0.6,56,19792,0,1,3,74,2025-09-28,11562,0
500998,34,Male,East,Unemployed,42022,695,0.339,3,4.4,78,30521,0,0,3,37,2025-11-18,62822,0
500999,43,Male,West,,22687,660,0.266,1,3.2,62,6985,1,1,5,29,2025-10-12,5585,0
501000,41,Female,Central,Unemployed,60304,752,0.362,0,6.9,37,21964,1,0,1,16,2025-09-14,84995,0
501001,43,Female,East,Self-Employed,49656,658,0.901,4,9.2,27,45432,6,1,3,15,2025-09-17,95432,1
501002,18,Female,East,Unemployed,41016,730,0.228,0,10.3,70,17473,2,0,2,35,2025-11-16,60656,0
501003,43,Male,East,Self-Employed,39562,599,0.182,1,1.8,68,24509,1,0,3,50,2025-10-05,41546,0
501004,54,Female,North,Salaried,55372,771,0.524,0,0.6,87,34343,2,3,1,51,2025-11-27,18492,0
501005,37,Female,North,Salaried,38152,682,0.142,0,0.9,29,10539,0,0,3,104,2025-11-16,17897,0
501006,26,Male,South,Self-Employed,51559,658,0.624,2,4.7,90,37248,0,0,1,36,2025-12-01,38027,0
501007,,Male,North,Salaried,59890,641,0.256,0,1.6,70,26042,0,1,2,81,2025-10-10,14843,0
501008,27,Male,North,Salaried,43507,756,0.414,0,3.6,85,32592,0,0,2,34,2025-10-03,19848,0
501009,36,Female,South,Salaried,46187,629,0.499,0,6.2,99,12402,1,0,2,87,2025-10-04,46353,0
501010,32,Female,West,Salaried,,685,0.475,0,3.3,67,19605,0,1,3,81,2025-10-04,32462,0
501011,20,Female,Central,Salaried,18426,740,0.596,0,4.9,69,6531,1,0,1,29,2025-09-08,26879,0
501012,35,Male,West,Self-Employed,28844,739,0.382,1,4.4,78,19673,1,1,2,21,2025-09-19,15793,0
501013,28,Female,East,Salaried,45704,762,0.525,0,2.4,123,18804,0,1,4,51,2025-09-10,10027,0
501014,47,Male,West,Student,41806,736,0.178,1,5.9,88,12396,0,1,2,57,2025-10-15,12853,0
501015,48,Female,Central,Salaried,16016,,0.271,6,26.9,85,7861,0,0,4,33,2025-10-28,29040,1
501016,38,Male,North,Self-Employed,55516,708,0.615,2,6.5,62,15214,1,0,0,23,2025-09-27,12906,0
501017,,Male,North,Salaried,22725,601,0.79,4,15.4,69,17586,6,3,4,35,2025-09-17,42232,1
501018,33,Male,Central,Student,43857,723,0.496,1,1.5,102,20725,2,0,1,31,2025-10-29,64609,0
501019,40,Female,North,Self-Employed,55781,714,0.456,0,2.5,40,35673,0,0,5,52,2025-10-22,42954,0
501020,32,Male,Central,Self-Employed,29345,772,0.428,2,5.9,72,,1,0,3,44,2025-09-16,40376,0
501021,18,Female,South,Student,30583,689,0.408,1,1.4,44,13431,0,1,1,60,2025-10-30,16821,0
501022,60,Male,South,Self-Employed,31635,773,0.087,0,0.8,76,23644,0,1,1,19,2025-10-08,20396,0
501023,51,Male,North,Salaried,50870,632,0.488,0,6.6,41,36768,2,0,0,7,2025-10-21,69014,0
501024,41,Male,West,Salaried,33351,669,0.127,3,4.3,80,22226,1,0,3,55,2025-11-07,28829,0
501025,54,Female,West,Self-Employed,19440,643,0.364,0,14.1,60,,2,0,1,53,2025-10-15,8156,0
501026,41,Female,Central,Salaried,59828,733,0.493,1,3.4,78,24379,0,0,0,139,2025-10-19,19282,0
501027,63,Male,East,Salaried,63765,671,0.096,0,6.9,84,44437,0,0,3,56,2025-09-13,91086,0
501028,29,Male,South,Self-Employed,46124,672,0.499,1,2.5,12,26790,0,0,3,25,2025-10-27,54423,0
501029,32,Female,North,Salaried,48581,667,0.559,0,0.4,79,30330,0,0,1,73,2025-10-27,55771,0
501030,42,Male,South,Salaried,46737,653,0.199,2,2.5,63,19577,1,0,2,112,2025-11-26,64982,0
501031,31,Female,South,Self-Employed,49256,608,0.612,0,4.9,41,29935,2,0,1,73,2025-11-30,34790,0
501032,38,Male,West,Salaried,22833,632,0.223,0,6.8,84,13796,0,0,0,52,2025-10-24,7165,0
501033,32,Male,South,Salaried,95829,603,0.403,1,3.2,52,,0,0,5,88,2025-11-04,23109,0
501034,42,Male,South,Self-Employed,23171,623,0.347,0,0.7,79,9389,0,1,2,103,2025-09-06,16586,0
501035,33,Female,South,Self-Employed,53782,662,0.301,0,2.5,86,35452,0,1,4,47,2025-11-03,32041,0
501036,42,Male,West,Unemployed,23297,757,0.122,0,1,68,6844,0,0,2,30,2025-09-05,19007,0
501037,30,Male,North,Unemployed,44790,648,0.216,0,3.7,46,29845,1,0,4,25,2025-11-09,31192,0
501038,33,Female,East,Salaried,70149,668,0.348,0,4.9,69,36918,1,1,2,55,2025-11-17,64497,0
501039,50,Male,South,Salaried,20292,768,0.405,0,6.1,83,11847,0,0,3,66,2025-10-12,25798,0
501040,42,Male,North,,37008,776,0.236,0,4.8,72,26205,0,0,3,126,2025-11-22,34919,0
501041,33,Female,East,Self-Employed,47514,662,0.198,0,1.7,43,26507,0,0,1,56,2025-11-30,27014,0
501042,35,Male,West,Student,57012,695,0.364,1,2.6,77,14551,2,0,2,45,2025-11-14,33904,0
501043,30,Male,North,Self-Employed,34020,685,0.359,0,5.1,36,21221,0,0,1,78,2025-10-23,50939,0
501044,45,Female,West,Student,50476,656,0.439,0,4.6,69,27727,1,0,2,80,2025-11-13,56217,0
501045,42,Female,North,Salaried,54636,,0.632,1,3.1,54,37177,0,0,1,53,2025-10-15,12008,0
501046,45,Male,Central,Student,42961,604,0.429,2,14.8,81,30320,1,0,3,24,2025-10-22,12902,0
501047,56,Male,East,Salaried,37114,693,0.583,0,0.6,45,22816,0,0,1,16,2025-10-12,53861,0
501048,45,Female,East,Self-Employed,24934,688,0.754,4,18.6,38,14604,3,2,3,13,2025-10-12,69726,1
501049,34,Male,Central,Retired,35482,673,0.565,2,1.5,129,9388,0,0,4,77,2025-11-25,50376,0
